year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2022, 9, 15, 32.1, 26.9, 21.0, 63.0, 1.9, 9.4, 0.0, 0.0, 5.8
2022, 9, 16, 32.8, 27.4, 24.0, 69.8, 1.9, 6.3, 0.0, 0.0, 7.3
2022, 9, 17, 32.4, 27.4, 23.9, 74.3, 1.2, 8.7, 0.2, 0.0, 6.3
2022, 9, 18, 33.3, 27.8, 23.8, 70.6, 2.2, 6.1, 0.0, 0.0, 8.5
2022, 9, 19, 30.1, 25.0, 19.3, 66.8, 3.9, 6.6, 0.0, 0.0, 5.4
2022, 9, 20, 25.3, 19.7, 15.8, 61.3, 1.8, 7.7, 0.0, 0.0, 2.9
2022, 9, 21, 26.0, 19.7, 13.9, 59.9, 1.3, 11.4, 0.0, 0.0, 1.5
2022, 9, 22, 25.0, 19.5, 14.1, 55.1, 1.3, 7.1, 0.0, 0.0, 6.3
2022, 9, 23, 24.2, 18.5, 14.1, 65.5, 1.9, 7.9, 0.0, 0.0, 5.1
2022, 9, 24, 24.1, 18.0, 12.5, 64.0, 1.5, 8.8, 0.0, 0.0, 7.1
2022, 9, 25, 24.4, 19.4, 14.9, 65.5, 0.9, 2.4, 0.0, 0.0, 8.9
2022, 9, 26, 24.7, 19.5, 16.0, 70.5, 0.9, 1.6, 0.0, 0.0, 8.1
2022, 9, 27, 28.0, 20.6, 14.3, 68.8, 1.1, 11.1, 0.0, 0.0, 1.8
2022, 9, 28, 25.1, 20.4, 16.3, 72.6, 0.9, 2.5, 0.0, 0.0, 5.6
2022, 9, 29, 25.9, 19.4, 15.0, 73.9, 1.1, 10.6, 0.0, 0.0, 0.1
2022, 9, 30, 28.8, 20.9, 14.3, 67.3, 1.0, 10.9, 0.0, 0.0, 0.4
2022, 10, 1, 29.2, 21.8, 14.6, 62.9, 1.0, 9.7, 0.0, 0.0, 5.4
2022, 10, 2, 30.5, 24.0, 18.7, 56.9, 1.6, 5.3, 0.0, 0.0, 8.6
2022, 10, 3, 28.6, 24.7, 21.5, 77.8, 1.5, 0.2, 10.2, 0.0, 9.9
2022, 10, 4, 26.4, 18.9, 15.8, 82.8, 2.6, 0.0, 23.5, 0.0, 9.8
2022, 10, 5, 20.9, 16.2, 13.8, 65.8, 1.4, 7.1, 0.0, 0.0, 7.4
2022, 10, 6, 21.1, 16.2, 13.0, 74.1, 1.4, 4.7, 0.0, 0.0, 7.8
2022, 10, 7, 20.1, 16.0, 13.1, 65.0, 2.1, 8.2, 0.0, 0.0, 4.6
2022, 10, 8, 23.3, 16.6, 10.4, 65.1, 1.1, 7.5, 0.0, 0.0, 4.3
2022, 10, 9, 15.5, 13.7, 12.2, 86.1, 1.0, 0.0, 10.1, 0.0, 10.0
2022, 10, 10, 14.9, 11.2, 8.6, 76.0, 2.7, 4.9, 7.0, 0.0, 8.3
2022, 10, 11, 18.4, 13.0, 9.2, 71.8, 1.7, 10.4, 0.2, 0.0, 2.4
2022, 10, 12, 21.2, 13.8, 6.8, 68.8, 1.1, 10.5, 0.0, 0.0, 0.0
2022, 10, 13, 22.7, 15.9, 9.9, 70.0, 1.2, 10.5, 0.0, 0.0, 1.6
2022, 10, 14, 23.9, 16.8, 11.7, 72.3, 1.0, 7.8, 0.0, 0.0, 6.9
2022, 10, 15, 25.1, 18.2, 12.7, 73.0, 1.1, 8.5, 0.0, 0.0, 3.9
2022, 10, 16, 23.1, 17.8, 14.2, 73.3, 1.4, 6.3, 0.0, 0.0, 5.9
2022, 10, 17, 17.1, 13.3, 7.9, 54.9, 2.6, 8.7, 0.0, 0.0, 2.5
2022, 10, 18, 15.2, 9.9, 4.7, 55.8, 1.7, 10.4, 0.0, 0.0, 0.0
2022, 10, 19, 17.2, 10.3, 3.5, 63.1, 1.7, 10.4, 0.0, 0.0, 0.0
2022, 10, 20, 20.9, 12.6, 4.8, 59.4, 1.2, 10.5, 0.0, 0.0, 1.1
2022, 10, 21, 19.3, 14.6, 8.7, 62.6, 1.1, 3.3, 0.0, 0.0, 7.4
2022, 10, 22, 21.7, 16.2, 12.4, 72.4, 1.1, 8.8, 0.1, 0.0, 3.0
2022, 10, 23, 19.7, 14.3, 10.2, 68.0, 1.3, 7.7, 0.0, 0.0, 3.5
2022, 10, 24, 15.9, 10.6, 6.8, 56.0, 1.7, 9.6, 0.0, 0.0, 2.1
2022, 10, 25, 17.8, 10.5, 3.4, 56.3, 1.2, 10.1, 0.0, 0.0, 0.0
2022, 10, 26, 19.4, 13.1, 7.1, 54.3, 1.1, 7.0, 0.0, 0.0, 5.5
2022, 10, 27, 20.6, 14.2, 8.4, 62.3, 1.3, 9.9, 0.0, 0.0, 1.5
2022, 10, 28, 20.1, 13.3, 8.0, 70.9, 1.1, 9.4, 0.0, 0.0, 1.0
2022, 10, 29, 20.9, 14.6, 9.4, 64.6, 1.1, 8.0, 0.0, 0.0, 3.4
2022, 10, 30, 21.1, 15.1, 9.4, 62.0, 1.1, 9.6, 0.0, 0.0, 1.5
2022, 10, 31, 20.7, 14.6, 11.2, 65.0, 1.3, 8.3, 0.0, 0.0, 2.3
2022, 11, 1, 19.5, 13.9, 9.5, 76.1, 1.4, 8.4, 0.0, 0.0, 1.8
2022, 11, 2, 18.9, 12.3, 8.3, 67.4, 1.2, 8.9, 0.0, 0.0, 2.5
2022, 11, 3, 17.4, 10.9, 5.6, 63.3, 1.4, 5.9, 0.0, 0.0, 4.1
2022, 11, 4, 11.7, 7.2, 4.1, 49.9, 2.1, 9.8, 0.0, 0.0, 1.8
2022, 11, 5, 13.9, 7.5, 0.8, 57.0, 1.5, 9.8, 0.0, 0.0, 0.0
2022, 11, 6, 16.2, 9.3, 3.2, 65.0, 1.4, 8.6, 0.0, 0.0, 2.5
2022, 11, 7, 18.6, 10.8, 4.8, 61.8, 1.1, 9.4, 0.0, 0.0, 2.0
2022, 11, 8, 18.4, 12.0, 6.4, 65.4, 1.3, 7.0, 0.0, 0.0, 2.4
2022, 11, 9, 17.8, 12.2, 9.0, 66.0, 1.1, 6.5, 0.0, 0.0, 6.9
2022, 11, 10, 21.0, 13.6, 6.9, 54.6, 1.2, 9.3, 0.0, 0.0, 1.1
2022, 11, 11, 24.1, 16.0, 9.4, 55.4, 1.0, 7.8, 0.0, 0.0, 2.1
2022, 11, 12, 24.9, 19.2, 12.9, 68.0, 1.9, 3.7, 4.9, 0.0, 7.1
2022, 11, 13, 19.0, 11.1, 9.2, 79.1, 2.5, 0.4, 9.3, 0.0, 8.5
2022, 11, 14, 15.5, 10.4, 8.1, 70.0, 1.6, 4.2, 0.0, 0.0, 7.0
2022, 11, 15, 14.2, 9.0, 4.3, 68.0, 1.5, 6.9, 0.0, 0.0, 4.1
2022, 11, 16, 15.4, 10.7, 7.0, 68.6, 1.4, 7.6, 0.2, 0.0, 4.8
2022, 11, 17, 17.8, 10.3, 5.1, 61.0, 1.1, 9.3, 0.0, 0.0, 2.0
2022, 11, 18, 20.4, 11.4, 4.7, 53.1, 1.1, 9.4, 0.0, 0.0, 0.0
2022, 11, 19, 20.1, 12.7, 5.7, 51.0, 1.1, 7.2, 0.0, 0.0, 5.0
2022, 11, 20, 19.6, 14.1, 10.6, 58.0, 1.0, 6.2, 0.0, 0.0, 5.0
2022, 11, 21, 19.1, 12.7, 7.2, 64.1, 1.1, 6.9, 0.0, 0.0, 5.1
2022, 11, 22, 15.7, 12.3, 9.8, 75.3, 0.7, 0.0, 0.8, 0.0, 9.8
2022, 11, 23, 16.2, 11.1, 6.8, 75.1, 1.3, 7.2, 0.1, 0.0, 4.1
2022, 11, 24, 16.0, 9.0, 5.3, 66.8, 0.8, 4.5, 0.0, 0.0, 4.1
2022, 11, 25, 19.2, 11.7, 4.9, 51.5, 1.6, 8.7, 0.0, 0.0, 3.8
2022, 11, 26, 15.8, 10.1, 3.7, 58.3, 1.9, 7.8, 0.7, 0.0, 2.6
2022, 11, 27, 18.1, 8.6, 0.5, 45.3, 1.1, 7.4, 0.0, 0.0, 2.9
2022, 11, 28, 19.6, 15.7, 8.8, 73.4, 1.9, 1.1, 37.9, 0.0, 7.1
2022, 11, 29, 16.3, 10.1, 3.0, 63.1, 3.0, 0.1, 23.1, 0.0, 9.9
2022, 11, 30, 3.0, -1.5, -3.6, 55.6, 3.7, 6.1, 0.0, 0.0, 8.0
2022, 12, 1, 2.4, -1.5, -4.7, 42.8, 2.2, 7.7, 0.0, 0.0, 6.8
2022, 12, 2, 6.1, 0.7, -3.9, 54.3, 1.1, 9.2, 0.0, 0.0, 3.1
2022, 12, 3, 10.1, 5.8, -0.2, 67.9, 1.2, 1.8, 0.3, 0.0, 7.4
2022, 12, 4, 5.1, 0.2, -1.6, 43.8, 2.9, 3.0, 0.0, 0.0, 7.8
2022, 12, 5, 3.2, -0.8, -2.5, 40.1, 2.1, 6.6, 0.0, 0.0, 4.4
2022, 12, 6, 8.9, 2.2, -3.8, 60.6, 1.8, 3.0, 0.5, 0.0, 6.0
2022, 12, 7, 10.0, 4.7, 1.0, 65.5, 2.5, 6.0, 0.0, 0.0, 3.4
2022, 12, 8, 11.6, 5.1, -0.1, 65.5, 1.4, 7.8, 0.0, 0.0, 2.3
2022, 12, 9, 12.4, 6.5, 1.4, 66.9, 1.2, 4.2, 0.0, 0.0, 5.0
2022, 12, 10, 5.8, 3.4, -1.4, 80.5, 1.0, 0.4, 0.0, 0.0, 6.9
2022, 12, 11, 8.3, 3.2, -0.3, 66.1, 1.3, 8.9, 0.0, 0.0, 1.1
2022, 12, 12, 6.7, 3.1, -2.0, 69.6, 1.1, 2.4, 0.8, 0.0, 7.5
2022, 12, 13, 7.9, 4.0, -0.8, 65.3, 3.7, 1.8, 1.8, 3.4, 8.1
2022, 12, 14, -0.7, -5.1, -7.4, 67.5, 2.0, 8.5, 0.4, 4.6, 1.5
2022, 12, 15, 7.0, 0.4, -6.9, 68.4, 2.0, 7.2, 1.7, 1.0, 5.0
2022, 12, 16, 0.9, -2.4, -4.2, 53.8, 2.0, 2.3, 0.0, 0.0, 8.8
2022, 12, 17, 0.8, -4.4, -7.2, 70.9, 1.4, 1.3, 4.9, 8.5, 7.3
2022, 12, 18, -3.5, -6.4, -8.8, 62.0, 1.2, 8.4, 0.0, 6.8, 3.5
2022, 12, 19, 3.0, -3.4, -9.4, 62.5, 1.0, 9.0, 0.0, 2.7, 1.8
2022, 12, 20, 6.5, 0.3, -5.5, 65.6, 0.9, 7.9, 0.0, 1.9, 2.6
2022, 12, 21, 5.2, 3.2, 1.1, 87.1, 1.3, 0.0, 9.6, 0.0, 9.5
2022, 12, 22, 1.2, -3.6, -7.4, 83.1, 2.5, 0.9, 6.8, 9.8, 9.1
2022, 12, 23, -4.1, -6.4, -8.9, 82.1, 1.6, 2.4, 3.2, 15.6, 9.3
2022, 12, 24, -3.6, -6.9, -9.1, 69.9, 1.3, 7.9, 0.0, 14.0, 3.1
2022, 12, 25, 1.7, -3.6, -9.7, 78.0, 1.3, 6.3, 0.0, 5.7, 2.1
2022, 12, 26, 3.4, -2.4, -7.1, 77.5, 1.2, 7.4, 0.0, 4.0, 3.0
2022, 12, 27, 4.2, -1.3, -6.5, 71.5, 1.3, 8.9, 0.0, 3.2, 1.3
2022, 12, 28, 3.2, -1.0, -3.6, 73.4, 1.6, 5.4, 0.0, 2.1, 4.3
2022, 12, 29, 3.9, -1.5, -5.9, 69.9, 1.2, 8.0, 0.0, 1.7, 3.9
2022, 12, 30, 4.3, 0.6, -3.0, 71.1, 1.2, 5.4, 0.0, 0.7, 6.4
2022, 12, 31, 5.1, 1.1, -2.2, 62.6, 1.5, 6.5, 0.0, 0.0, 4.0
